price,area,status,bhk,bathroom,age,location,builder
57.0,1478,1,3,2.0,0.0,Other,Other
29.5,623,1,1,1.0,0.0,Other,Other
86.0,1927,1,3,3.0,4.0,Other,24K Realtors
78.0,1706,1,3,3.0,4.0,Other,24K Realtors
59.0,1437,1,2,2.0,4.0,Other,24K Realtors
87.0,1991,1,3,3.0,4.0,Other,24K Realtors
75.24,1254,0,3,2.0,0.0,Gowrivakkam,MC Foundation
54.3,905,0,2,2.0,0.0,Gowrivakkam,MC Foundation
85.62,1427,0,3,2.0,0.0,Gowrivakkam,MC Foundation
52.86,881,0,2,2.0,0.0,Gowrivakkam,MC Foundation
53.76,896,0,2,2.0,0.0,Gowrivakkam,MC Foundation
23.03,510,0,1,2.0,0.0,Siruseri,Dee Star Properties
35.02,824,0,2,2.0,0.0,Siruseri,Dee Star Properties
15.04,338,0,1,2.0,0.0,Siruseri,Dee Star Properties
38.08,896,0,3,2.0,0.0,Siruseri,Dee Star Properties
32.98,764,0,2,2.0,0.0,Siruseri,Dee Star Properties
84.0,1471,1,3,2.0,4.0,Thaiyur,Dee Star Properties
120.0,1896,1,4,3.0,4.0,Thaiyur,Dee Star Properties
78.56,1376,1,3,2.0,4.0,Thaiyur,Dee Star Properties
93.8,1643,1,3,2.0,4.0,Thaiyur,Dee Star Properties
38.02,1001,0,2,2.0,0.0,Thaiyur,Dee Star Properties
47.33,1246,0,3,2.0,0.0,Thaiyur,Dee Star Properties
40.3,1061,0,2,2.0,0.0,Thaiyur,Dee Star Properties
66.2,1270,1,2,2.0,4.0,Thaiyur,Dee Star Properties
50.45,1328,0,3,2.0,0.0,Thaiyur,Dee Star Properties
37.3,982,0,2,2.0,0.0,Thaiyur,Dee Star Properties
50.71,1335,0,3,2.0,0.0,Thaiyur,Dee Star Properties
78.52,837,1,2,2.0,0.0,East Tambaram,Other
86.0,1010,1,2,2.0,12.0,Velachery,Other
162.0,3000,1,3,4.0,9.0,Velachery,Other
28.02,637,0,2,2.0,0.0,Thirumullaivoyal,Other
29.61,673,0,2,2.0,0.0,Thirumullaivoyal,Other
29.21,664,0,2,2.0,0.0,Thirumullaivoyal,Other
30.62,696,0,2,2.0,0.0,Thirumullaivoyal,Other
29.12,662,0,2,2.0,0.0,Thirumullaivoyal,Other
162.0,1755,0,3,3.0,0.0,Adyar,HomeFirst
63.5,1312,1,2,2.0,0.0,Other,Other
95.0,1564,1,2,3.0,0.0,Karapakkam,24K Realtors
69.0,1419,1,3,3.0,0.0,Other,Other
25.85,650,1,2,2.0,3.0,Veppampattu,JD Properties
25.9,650,1,2,2.0,3.0,Veppampattu,JD Properties
26.5,700,1,2,2.0,3.0,Veppampattu,JD Properties
26.0,650,1,2,2.0,3.0,Veppampattu,JD Properties
18.0,599,1,1,2.0,3.0,Veppampattu,Karthick
55.96,1142,0,3,2.0,0.0,Rajakilpakkam,MC Foundation
39.78,812,0,2,2.0,0.0,Rajakilpakkam,MC Foundation
42.0,762,0,2,2.0,0.0,Navallur,Other
70.0,1024,1,2,2.0,3.0,Karapakkam,Other
162.0,1574,1,3,2.0,0.0,T Nagar,Other
37.34,770,0,2,2.0,0.0,Other,seller
42.19,870,0,2,2.0,0.0,Ambattur,seller
41.12,848,0,2,2.0,0.0,Other,seller
42.19,870,0,2,2.0,0.0,Other,seller
37.34,770,0,2,2.0,0.0,Other,seller
42.19,870,0,2,2.0,0.0,Ambattur INDUSTRIAL ESTATE,seller
37.34,770,0,2,2.0,0.0,Ambattur,seller
41.12,848,0,2,2.0,0.0,Other,seller
42.19,870,0,2,2.0,0.0,Other,seller
25.0,749,1,2,2.0,3.0,Veppampattu,Karthick
25.0,755,1,2,2.0,3.0,Veppampattu,Karthick
28.9,920,1,2,2.0,3.0,Veppampattu,Karthick
31.25,950,1,2,2.0,3.0,Veppampattu,Karthick
25.0,755,1,2,2.0,3.0,Veppampattu,Karthick
28.9,920,1,2,2.0,3.0,Veppampattu,Karthick
31.25,950,1,2,2.0,3.0,Veppampattu,Karthick
22.25,603,1,1,2.0,3.0,Veppampattu,Karthick
34.5,1050,1,2,2.0,3.0,Veppampattu,Karthick
27.0,812,1,2,2.0,3.0,Veppampattu,Karthick
18.99,611,1,1,2.0,3.0,Veppampattu,Karthick
49.5,900,0,2,2.0,0.0,Other,Other
64.9,1180,0,3,2.0,0.0,Other,Other
56.1,1020,0,3,2.0,0.0,Other,Other
51.15,930,0,2,2.0,0.0,Other,Other
65.7,1096,0,3,2.0,0.0,Other,24K Realtors
88.92,1588,0,3,2.0,0.0,Sholinganallur,24K Realtors
62.0,1020,0,2,2.0,0.0,Other,24K Realtors
45.0,700,0,2,2.0,0.0,Other,Other
45.0,800,0,2,2.0,0.0,Other,Other
50.0,1050,1,2,2.0,0.0,Chromepet,SS PROPERTIES
31.0,650,1,2,2.0,0.0,Pammal,SS PROPERTIES
90.0,1700,0,3,3.0,0.0,Pammal,SS PROPERTIES
23.0,500,1,2,2.0,0.0,Pammal,SS PROPERTIES
31.0,650,1,2,2.0,0.0,Pammal,SS PROPERTIES
85.0,1300,0,3,3.0,0.0,Pammal,SS PROPERTIES
22.0,500,1,1,1.0,0.0,Pammal,SS PROPERTIES
90.0,1900,0,3,3.0,0.0,Pammal,SS PROPERTIES
72.0,1300,1,3,3.0,0.0,Pammal,SS PROPERTIES
90.0,1700,0,3,3.0,0.0,Pammal,SS PROPERTIES
23.0,500,1,2,2.0,0.0,Pammal,SS PROPERTIES
22.0,500,0,1,1.0,0.0,Pammal,SS PROPERTIES
22.0,500,0,2,2.0,0.0,Pammal,SS PROPERTIES
65.0,1400,0,3,3.0,0.0,Pammal,SS PROPERTIES
69.0,1000,1,2,2.0,5.0,Iyyappanthangal,Other
162.0,1750,1,4,3.0,0.0,Other,Other
26.8,700,1,2,2.0,3.0,Veppampattu,JD Properties
22.8,600,1,2,2.0,3.0,Veppampattu,JD Properties
26.75,700,1,2,2.0,3.0,Veppampattu,JD Properties
42.19,870,0,2,2.0,0.0,Ambattur INDUSTRIAL ESTATE,seller
40.44,834,0,2,2.0,0.0,Ambattur INDUSTRIAL ESTATE,seller
41.12,848,0,2,2.0,0.0,Ambattur INDUSTRIAL ESTATE,seller
42.19,870,0,2,2.0,0.0,Ambattur,seller
37.34,770,0,2,2.0,0.0,Ambattur,seller
42.19,870,0,2,2.0,0.0,Ambattur,seller
42.19,870,0,2,2.0,0.0,Ambattur INDUSTRIAL ESTATE,seller
40.44,834,0,2,2.0,0.0,Ambattur INDUSTRIAL ESTATE,seller
41.12,848,0,2,2.0,0.0,Ambattur INDUSTRIAL ESTATE,seller
37.35,770,0,2,2.0,0.0,Ambattur INDUSTRIAL ESTATE,seller
108.0,1065,1,2,2.0,0.0,Porur,seller
108.0,1065,1,2,2.0,0.0,Other,seller
108.0,1065,1,2,2.0,0.0,Other,seller
108.0,1065,1,2,2.0,0.0,Porur,seller
65.0,638,1,2,1.0,3.0,Vadapalani,Other
75.0,1791,1,3,3.0,7.0,Kelambakkam,Other
162.0,2130,1,3,3.0,0.0,Anna Nagar,HomeFirst
75.0,1700,1,4,3.0,0.0,Other,Other
162.0,3850,1,5,2.0,2.0,Other,Other
162.0,2230,1,4,2.0,2.0,Other,Other
162.0,2880,1,4,2.0,2.0,Other,Other
162.0,1775,1,3,2.0,2.0,Other,Other
104.0,1329,1,2,2.0,0.0,Sholinganallur,Other
57.88,1220,0,2,2.0,0.0,Other,seller
37.34,770,0,2,2.0,0.0,Ambattur,seller
40.44,834,0,2,2.0,0.0,Ambattur,seller
41.12,848,0,2,2.0,0.0,Ambattur,seller
42.19,870,0,2,2.0,0.0,Ambattur,seller
37.34,770,0,2,2.0,0.0,Ambattur,seller
37.35,770,0,2,2.0,0.0,Ambattur INDUSTRIAL ESTATE,seller
40.44,834,0,2,2.0,0.0,Ambattur INDUSTRIAL ESTATE,seller
40.44,834,0,2,2.0,0.0,Ambattur,seller
40.44,834,0,2,2.0,0.0,Other,seller
42.0,800,0,2,2.0,0.0,Other,Other
162.0,2380,1,3,3.0,0.0,Adyar,HomeFirst
162.0,1850,0,3,3.0,0.0,Alwarpet,HomeFirst
162.0,1283,1,3,3.0,0.0,Anna Nagar,HomeFirst
162.0,1860,0,3,3.0,0.0,Other,HomeFirst
162.0,1641,0,3,3.0,0.0,Other,HomeFirst
46.0,800,1,2,2.0,1.0,Kundrathur,Other
162.0,1930,0,3,3.0,0.0,Perungudi,24K Realtors
95.0,1250,1,3,3.0,0.0,Other,Other
162.0,1610,0,3,2.0,0.0,Other,Luxclusive Homes
100.0,956,0,2,2.0,0.0,Other,Luxclusive Homes
89.23,1373,0,3,2.0,0.0,Koyambedu,Luxclusive Homes
97.93,1507,0,3,2.0,0.0,Koyambedu,Luxclusive Homes
96.64,1487,0,3,2.0,0.0,Koyambedu,Luxclusive Homes
76.81,1182,0,2,2.0,0.0,Koyambedu,Luxclusive Homes
66.61,1025,0,2,2.0,0.0,Koyambedu,Luxclusive Homes
97.09,1494,0,3,2.0,0.0,Koyambedu,Luxclusive Homes
67.13,1033,0,2,2.0,0.0,Koyambedu,Luxclusive Homes
108.0,1674,0,3,2.0,0.0,Koyambedu,Luxclusive Homes
70.7,1088,0,2,2.0,0.0,Koyambedu,Luxclusive Homes
83.51,1285,0,2,2.0,0.0,Koyambedu,Luxclusive Homes
73.43,1130,0,2,2.0,0.0,Koyambedu,Luxclusive Homes
90.14,1387,0,3,2.0,0.0,Koyambedu,Luxclusive Homes
73.24,1127,0,2,2.0,0.0,Koyambedu,Luxclusive Homes
112.0,1737,0,4,2.0,0.0,Koyambedu,Luxclusive Homes
95.34,1467,0,3,2.0,0.0,Koyambedu,Luxclusive Homes
73.5,1131,0,2,2.0,0.0,Koyambedu,Luxclusive Homes
76.0,1085,0,3,3.0,0.0,Porur,Other
88.0,1062,0,2,2.0,0.0,Mogappair,Other
73.71,1031,0,2,2.0,0.0,Selaiyur,Other
44.0,898,0,2,2.0,0.0,Iyappanthangal,Other
19.38,510,1,1,2.0,2.0,Veppampattu,Karthick
38.0,1000,1,2,2.0,2.0,Veppampattu,Karthick
22.8,600,1,1,2.0,2.0,Veppampattu,Karthick
20.9,550,1,1,2.0,2.0,Veppampattu,Karthick
30.4,800,1,2,2.0,2.0,Veppampattu,Karthick
24.7,650,1,2,2.0,2.0,Veppampattu,Karthick
45.6,1200,1,2,2.0,2.0,Veppampattu,Karthick
23.94,630,1,1,2.0,2.0,Veppampattu,Karthick
162.0,2030,0,4,3.0,0.0,T Nagar,HomeFirst
162.0,1310,0,3,3.0,0.0,T Nagar,HomeFirst
27.5,800,1,2,2.0,3.0,Veppampattu,Velan Housing Properties
27.5,800,1,2,2.0,3.0,Veppampattu,Velan Housing Properties
29.5,800,1,2,2.0,3.0,Veppampattu,Velan Housing Properties
30.0,800,1,2,2.0,3.0,Veppampattu,Velan Housing Properties
27.5,750,1,2,2.0,3.0,Veppampattu,Velan Housing Properties
27.0,800,1,2,2.0,3.0,Veppampattu,Velan Housing Properties
27.5,750,1,2,2.0,3.0,Veppampattu,Velan Housing Properties
27.5,750,1,2,2.0,3.0,Veppampattu,Velan Housing Properties
30.0,800,1,2,2.0,3.0,Veppampattu,Velan Housing Properties
31.5,850,1,2,2.0,3.0,Veppampattu,Velan Housing Properties
34.0,900,1,2,2.0,3.0,Veppampattu,Velan Housing Properties
